,iat,lt,tot,pt,name,mean,uf
951,90.0,30.0,20.0,60.0,Runwayutilization:last,0.55555024699616,0.5555555555555556
952,90.0,30.0,20.0,75.0,AirportResponseTime:mean,140.0,0.5555555555555556
953,90.0,30.0,20.0,75.0,DepartQueueSize:mean,0.5,0.5555555555555556
954,90.0,30.0,20.0,75.0,DepartQueueWaitingTime:mean,15.0,0.5555555555555556
955,90.0,30.0,20.0,75.0,HoldingQueueSize:mean,0.0,0.5555555555555556
956,90.0,30.0,20.0,75.0,HoldingQueueWaitingTime:mean,0.0,0.5555555555555556
957,90.0,30.0,20.0,75.0,ParkedPlanes:mean,0.5000024999875,0.5555555555555556
958,90.0,30.0,20.0,75.0,Runwayutilization:last,0.55555024699616,0.5555555555555556
959,90.0,30.0,20.0,90.0,AirportResponseTime:mean,140.0,0.5555555555555556
960,90.0,30.0,20.0,90.0,DepartQueueSize:mean,0.5,0.5555555555555556
961,90.0,30.0,20.0,90.0,DepartQueueWaitingTime:mean,0.0,0.5555555555555556
962,90.0,30.0,20.0,90.0,HoldingQueueSize:mean,0.0,0.5555555555555556
963,90.0,30.0,20.0,90.0,HoldingQueueWaitingTime:mean,0.0,0.5555555555555556
964,90.0,30.0,20.0,90.0,ParkedPlanes:mean,0.5000024999875,0.5555555555555556
965,90.0,30.0,20.0,90.0,Runwayutilization:last,0.55555024699616,0.5555555555555556
966,90.0,30.0,25.0,60.0,AirportResponseTime:mean,145.0,0.6111111111111112
967,90.0,30.0,25.0,60.0,DepartQueueSize:mean,0.5,0.6111111111111112
968,90.0,30.0,25.0,60.0,DepartQueueWaitingTime:mean,30.0,0.6111111111111112
969,90.0,30.0,25.0,60.0,HoldingQueueSize:mean,0.0,0.6111111111111112
970,90.0,30.0,25.0,60.0,HoldingQueueWaitingTime:mean,0.0,0.6111111111111112
971,90.0,30.0,25.0,60.0,ParkedPlanes:mean,0.5000024999875,0.6111111111111112
972,90.0,30.0,25.0,60.0,Runwayutilization:last,0.61110459887035,0.6111111111111112
973,90.0,30.0,25.0,75.0,AirportResponseTime:mean,145.0,0.6111111111111112
974,90.0,30.0,25.0,75.0,DepartQueueSize:mean,0.5,0.6111111111111112
975,90.0,30.0,25.0,75.0,DepartQueueWaitingTime:mean,15.0,0.6111111111111112
976,90.0,30.0,25.0,75.0,HoldingQueueSize:mean,0.0,0.6111111111111112
977,90.0,30.0,25.0,75.0,HoldingQueueWaitingTime:mean,0.0,0.6111111111111112
978,90.0,30.0,25.0,75.0,ParkedPlanes:mean,0.5000024999875,0.6111111111111112
979,90.0,30.0,25.0,75.0,Runwayutilization:last,0.61110459887035,0.6111111111111112
980,90.0,30.0,25.0,90.0,AirportResponseTime:mean,145.0,0.6111111111111112
981,90.0,30.0,25.0,90.0,DepartQueueSize:mean,0.5,0.6111111111111112
982,90.0,30.0,25.0,90.0,DepartQueueWaitingTime:mean,0.0,0.6111111111111112
983,90.0,30.0,25.0,90.0,HoldingQueueSize:mean,0.0,0.6111111111111112
984,90.0,30.0,25.0,90.0,HoldingQueueWaitingTime:mean,0.0,0.6111111111111112
985,90.0,30.0,25.0,90.0,ParkedPlanes:mean,0.5000024999875,0.6111111111111112
986,90.0,30.0,25.0,90.0,Runwayutilization:last,0.61110459887035,0.6111111111111112
987,90.0,30.0,30.0,60.0,AirportResponseTime:mean,150.0,0.6666666666666666
988,90.0,30.0,30.0,60.0,DepartQueueSize:mean,0.5,0.6666666666666666
989,90.0,30.0,30.0,60.0,DepartQueueWaitingTime:mean,30.0,0.6666666666666666
990,90.0,30.0,30.0,60.0,HoldingQueueSize:mean,0.0,0.6666666666666666
991,90.0,30.0,30.0,60.0,HoldingQueueWaitingTime:mean,0.0,0.6666666666666666
992,90.0,30.0,30.0,60.0,ParkedPlanes:mean,0.5000024999875,0.6666666666666666
993,90.0,30.0,30.0,60.0,Runwayutilization:last,0.66665888901852,0.6666666666666666
994,90.0,30.0,30.0,75.0,AirportResponseTime:mean,150.0,0.6666666666666666
995,90.0,30.0,30.0,75.0,DepartQueueSize:mean,0.5,0.6666666666666666
996,90.0,30.0,30.0,75.0,DepartQueueWaitingTime:mean,15.0,0.6666666666666666
997,90.0,30.0,30.0,75.0,HoldingQueueSize:mean,0.0,0.6666666666666666
998,90.0,30.0,30.0,75.0,HoldingQueueWaitingTime:mean,0.0,0.6666666666666666
999,90.0,30.0,30.0,75.0,ParkedPlanes:mean,0.5000024999875,0.6666666666666666
1000,90.0,30.0,30.0,75.0,Runwayutilization:last,0.66665888901852,0.6666666666666666
1001,90.0,30.0,30.0,90.0,AirportResponseTime:mean,150.0,0.6666666666666666
1002,90.0,30.0,30.0,90.0,DepartQueueSize:mean,0.5,0.6666666666666666
1003,90.0,30.0,30.0,90.0,DepartQueueWaitingTime:mean,0.0,0.6666666666666666
1004,90.0,30.0,30.0,90.0,HoldingQueueSize:mean,0.0,0.6666666666666666
1005,90.0,30.0,30.0,90.0,HoldingQueueWaitingTime:mean,0.0,0.6666666666666666
1006,90.0,30.0,30.0,90.0,ParkedPlanes:mean,0.5000024999875,0.6666666666666666
1007,90.0,30.0,30.0,90.0,Runwayutilization:last,0.66665888901852,0.6666666666666666
