,uf,pt,name,mean
234,1.2,85.0,HoldingQueueSize:mean,0.3434313805108867
235,1.2,85.0,HoldingQueueWaitingTime:mean,9.047535715952266
236,1.2,85.0,ParkedPlanes:mean,1.4523829761744
237,1.2,85.0,Runwayutilization:last,0.8333180559884132
238,1.2,90.0,AirportResponseTime:mean,155.0
239,1.2,90.0,DepartQueueSize:mean,0.36507936507936334
240,1.2,90.0,DepartQueueWaitingTime:mean,5.0
241,1.2,90.0,HoldingQueueSize:mean,0.33332888894815
242,1.2,90.0,HoldingQueueWaitingTime:mean,9.999800003999901
243,1.2,90.0,ParkedPlanes:mean,1.4999991666791666
244,1.2,90.0,Runwayutilization:last,0.8333180559884132
245,1.25,60.0,AirportResponseTime:mean,135.0
246,1.25,60.0,DepartQueueSize:mean,0.5
247,1.25,60.0,DepartQueueWaitingTime:mean,15.0
248,1.25,60.0,HoldingQueueSize:mean,0.0
249,1.25,60.0,HoldingQueueWaitingTime:mean,0.0
250,1.25,60.0,ParkedPlanes:mean,0.5000024999875
251,1.25,60.0,Runwayutilization:last,0.7999896001872
252,1.25,65.0,AirportResponseTime:mean,135.0
253,1.25,65.0,DepartQueueSize:mean,0.5
254,1.25,65.0,DepartQueueWaitingTime:mean,10.0
255,1.25,65.0,HoldingQueueSize:mean,0.0
256,1.25,65.0,HoldingQueueWaitingTime:mean,0.0
257,1.25,65.0,ParkedPlanes:mean,0.5000024999875
258,1.25,65.0,Runwayutilization:last,0.7999896001872
259,1.25,70.0,AirportResponseTime:mean,135.0
260,1.25,70.0,DepartQueueSize:mean,0.5
261,1.25,70.0,DepartQueueWaitingTime:mean,5.0
262,1.25,70.0,HoldingQueueSize:mean,0.0
263,1.25,70.0,HoldingQueueWaitingTime:mean,0.0
264,1.25,70.0,ParkedPlanes:mean,0.5000024999875
265,1.25,70.0,Runwayutilization:last,0.7999896001872
266,1.25,75.0,AirportResponseTime:mean,135.0
267,1.25,75.0,DepartQueueSize:mean,0.5
268,1.25,75.0,DepartQueueWaitingTime:mean,0.0
269,1.25,75.0,HoldingQueueSize:mean,0.0
270,1.25,75.0,HoldingQueueWaitingTime:mean,0.0
271,1.25,75.0,ParkedPlanes:mean,0.5000024999875
272,1.25,75.0,Runwayutilization:last,0.7999896001872
273,1.25,80.0,AirportResponseTime:mean,140.0
274,1.25,80.0,DepartQueueSize:mean,0.0
275,1.25,80.0,DepartQueueWaitingTime:mean,0.0
276,1.25,80.0,HoldingQueueSize:mean,0.0
277,1.25,80.0,HoldingQueueWaitingTime:mean,0.0
278,1.25,80.0,ParkedPlanes:mean,1.4999975000125
279,1.25,80.0,Runwayutilization:last,0.79998906687075
280,1.25,85.0,AirportResponseTime:mean,145.0
281,1.25,85.0,DepartQueueSize:mean,0.0
282,1.25,85.0,DepartQueueWaitingTime:mean,0.0
283,1.25,85.0,HoldingQueueSize:mean,0.0
284,1.25,85.0,HoldingQueueWaitingTime:mean,0.0
285,1.25,85.0,ParkedPlanes:mean,1.4999975000125
286,1.25,85.0,Runwayutilization:last,0.7999885335550201
287,1.25,90.0,AirportResponseTime:mean,150.0
288,1.25,90.0,DepartQueueSize:mean,0.0
289,1.25,90.0,DepartQueueWaitingTime:mean,0.0
290,1.25,90.0,HoldingQueueSize:mean,0.4999975000125
291,1.25,90.0,HoldingQueueWaitingTime:mean,0.0
292,1.25,90.0,ParkedPlanes:mean,1.4999975000125
293,1.25,90.0,Runwayutilization:last,0.7999880002399999
294,1.2727272727272727,60.0,AirportResponseTime:mean,125.0
295,1.2727272727272727,60.0,DepartQueueSize:mean,0.5
296,1.2727272727272727,60.0,DepartQueueWaitingTime:mean,10.0
297,1.2727272727272727,60.0,HoldingQueueSize:mean,0.0
298,1.2727272727272727,60.0,HoldingQueueWaitingTime:mean,0.0
299,1.2727272727272727,60.0,ParkedPlanes:mean,0.5000024999875
300,1.2727272727272727,60.0,Runwayutilization:last,0.78570418385386
301,1.2727272727272727,65.0,AirportResponseTime:mean,125.0
302,1.2727272727272727,65.0,DepartQueueSize:mean,0.5
303,1.2727272727272727,65.0,DepartQueueWaitingTime:mean,5.0
304,1.2727272727272727,65.0,HoldingQueueSize:mean,0.0
305,1.2727272727272727,65.0,HoldingQueueWaitingTime:mean,0.0
306,1.2727272727272727,65.0,ParkedPlanes:mean,0.5000024999875
307,1.2727272727272727,65.0,Runwayutilization:last,0.78570418385386
308,1.2727272727272727,70.0,AirportResponseTime:mean,125.0
309,1.2727272727272727,70.0,DepartQueueSize:mean,0.5
310,1.2727272727272727,70.0,DepartQueueWaitingTime:mean,0.0
311,1.2727272727272727,70.0,HoldingQueueSize:mean,0.0
