time,BaseNetwork.server.aggregator(timetoserial(responseTimeStats:vector);timetoserial(responseTimeStats:vector);timetoserial(responseTimeStats:vector);timetoserial(responseTimeStats:vector);timetoserial(responseTimeStats:vector);timetoserial(responseTimeStats:vector);timetoserial(responseTimeStats:vector);timetoserial(responseTimeStats:vector);timetoserial(responseTimeStats:vector);timetoserial(responseTimeStats:vector))
83764,0.0919213
83765,0.0737178
83766,0.0655629
83767,0.0540549
83768,0.0654335
83769,0.0668139
83770,0.0611246
83771,0.0572892
83772,0.0812858
83773,0.0795281
83774,0.0986384
83775,0.0956872
83776,0.115509
83777,0.0991123
83778,0.0761524
83779,0.0540923
83780,0.0704448
83781,0.0799304
83782,0.0684557
83783,0.0636983
83784,0.0647278
83785,0.0578299
83786,0.0436924
83787,0.0535499
83788,0.0695481
83789,0.0498634
83790,0.0922845
83791,0.0868296
83792,0.0768411
83793,0.0855758
83794,0.0761482
83795,0.0688155
83796,0.0760664
83797,0.0638187
83798,0.0995189
83799,0.0928343
83800,0.0913837
83801,0.0683226
83802,0.0676005
83803,0.0517715
83804,0.0705322
83805,0.0619588
83806,0.0580163
83807,0.0717422
83808,0.0946856
83809,0.106806
83810,0.11375
83811,0.112859
83812,0.113644
83813,0.122069
83814,0.124931
83815,0.12457
83816,0.137777
83817,0.132616
83818,0.130369
83819,0.133633
83820,0.147523
83821,0.138456
83822,0.128719
83823,0.130109
83824,0.101393
83825,0.123438
83826,0.115021
83827,0.125335
83828,0.121767
83829,0.117374
83830,0.109816
83831,0.108553
83832,0.116545
83833,0.11596
83834,0.117551
83835,0.109304
83836,0.101492
83837,0.100942
83838,0.0904054
83839,0.0835673
83840,0.101254
83841,0.102994
83842,0.071006
83843,0.0879035
83844,0.0970006
83845,0.0996112
83846,0.0977707
83847,0.0839706
83848,0.0921024
83849,0.0934104
83850,0.0966695
83851,0.0835939
83852,0.0968248
83853,0.0956752
83854,0.105039
83855,0.116922
83856,0.12114
83857,0.137081
83858,0.139112
83859,0.131751
83860,0.171565
83861,0.157206
83862,0.144915
83863,0.12795
83864,0.11631
83865,0.106606
83866,0.105136
83867,0.102653
83868,0.100868
83869,0.0987015
83870,0.0932431
83871,0.0818597
83872,0.0843037
83873,0.0886988
83874,0.0742869
83875,0.0867285
83876,0.0985612
83877,0.0816184
83878,0.0913302
83879,0.0901863
83880,0.0848865
83881,0.0910243
83882,0.0790727
83883,0.0719874
83884,0.0648244
83885,0.0640027
83886,0.0593029
83887,0.0616431
83888,0.0590275
83889,0.0946743
83890,0.083243
83891,0.0786573
83892,0.0689363
83893,0.051318
83894,0.0600152
83895,0.0535848
83896,0.0855447
83897,0.076503
83898,0.0753146
83899,0.0816771
83900,0.0729486
83901,0.0747097
83902,0.0808989
83903,0.0847685
83904,0.0918126
83905,0.0954289
83906,0.0896925
83907,0.11727
83908,0.124529
83909,0.128404
83910,0.125711
83911,0.12329
83912,0.124365
83913,0.109218
83914,0.09802
83915,0.10132
83916,0.0930358
83917,0.0932161
83918,0.102321
83919,0.0739575
83920,0.0909256
83921,0.0855942
83922,0.0735553
83923,0.0731229
83924,0.0572168
83925,0.0658892
83926,0.103908
83927,0.102667
83928,0.111622
83929,0.106322
83930,0.1011
83931,0.0799489
83932,0.0973515
83933,0.0900636
83934,0.103713
83935,0.108452
83936,0.109046
83937,0.108558
83938,0.115203
83939,0.117225
83940,0.115432
83941,0.0970534
83942,0.0945615
83943,0.102278
83944,0.10311
83945,0.0910469
83946,0.0906728
83947,0.0889852
83948,0.0776157
83949,0.0764378
83950,0.0934803
83951,0.0828666
83952,0.0855076
83953,0.0765561
83954,0.080861
83955,0.0967273
83956,0.0756857
83957,0.0604565
83958,0.0771007
83959,0.082611
83960,0.0774307
83961,0.0621777
83962,0.0689736
83963,0.0609317
83964,0.0640172
83965,0.0911481
83966,0.126063
83967,0.136332
83968,0.128398
83969,0.126504
83970,0.113213
83971,0.111789
83972,0.116911
83973,0.115356
83974,0.121191
83975,0.113962
83976,0.12222
83977,0.132506
83978,0.137889
83979,0.123748
83980,0.111105
83981,0.127748
83982,0.133826
83983,0.111918
83984,0.0991135
83985,0.101837
83986,0.115247
83987,0.135611
83988,0.140652
83989,0.133182
83990,0.110856
83991,0.110055
83992,0.108633
83993,0.100538
83994,0.0801957
83995,0.0657244
83996,0.0703061
83997,0.0822847
83998,0.106311
83999,0.117385
84000,0.0992183
84001,0.0947911
84002,0.0820036
84003,0.100542
84004,0.107023
84005,0.111753
84006,0.122985
84007,0.124339
84008,0.111623
84009,0.0930837
84010,0.0739175
84011,0.098388
84012,0.11661
84013,0.101147
84014,0.0931365
84015,0.106445
84016,0.102672
84017,0.110037
84018,0.117519
84019,0.111629
84020,0.113718
84021,0.101188
84022,0.100813
84023,0.0962195
84024,0.0958993
84025,0.104905
84026,0.1093
84027,0.0965243
84028,0.0872268
84029,0.0956781
84030,0.0956256
84031,0.100209
84032,0.109185
84033,0.0756114
84034,0.101017
84035,0.108528
84036,0.10164
84037,0.104164
84038,0.0844675
84039,0.0794413
84040,0.105962
84041,0.0811134
84042,0.0749026
84043,0.0877343
84044,0.0969838
84045,0.0872158
84046,0.0669526
84047,0.0664091
84048,0.0665451
84049,0.0731997
84050,0.0728649
84051,0.0568714
84052,0.0496024
84053,0.045972
84054,0.0656826
84055,0.0586336
84056,0.0534268
84057,0.0800074
84058,0.0824845
84059,0.0633077
84060,0.0626896
84061,0.075168
84062,0.0915281
84063,0.0954176
84064,0.0745886
84065,0.0917252
84066,0.0802857
84067,0.0825271
84068,0.0687172
84069,0.0609022
84070,0.0715703
84071,0.0644394
84072,0.0796979
84073,0.084462
84074,0.0909195
84075,0.0765946
84076,0.0789412
84077,0.0725522
84078,0.0655323
84079,0.055408
84080,0.081988
84081,0.0808182
84082,0.0867621
84083,0.103575
84084,0.0943045
84085,0.0596387
84086,0.0723884
84087,0.0678213
84088,0.0677462
84089,0.052533
84090,0.0650273
84091,0.0677301
84092,0.0663091
84093,0.0614072
84094,0.0637054
84095,0.0685413
84096,0.0804461
84097,0.0935613
84098,0.0809043
84099,0.0880669
84100,0.0854539
84101,0.0821925
84102,0.0925256
84103,0.0959062
84104,0.0912434
84105,0.0951232
84106,0.0840186
84107,0.110717
84108,0.104692
84109,0.104238
84110,0.100553
84111,0.108018
84112,0.118279
84113,0.118864
84114,0.102311
84115,0.127395
84116,0.134461
84117,0.151931
84118,0.128593
84119,0.137839
84120,0.121688
84121,0.118074
84122,0.12263
84123,0.104913
84124,0.120836
84125,0.126283
84126,0.181302
84127,0.150014
84128,0.149555
84129,0.149933
84130,0.143991
84131,0.128826
84132,0.149109
84133,0.15697
84134,0.157172
84135,0.159852
84136,0.13789
84137,0.148161
84138,0.202545
84139,0.184511
84140,0.18647
84141,0.173283
84142,0.17603
84143,0.198365
84144,0.157384
84145,0.177963
84146,0.19158
84147,0.187259
84148,0.206423
84149,0.176218
84150,0.177525
84151,0.178437
84152,0.162113
84153,0.150851
84154,0.149526
84155,0.175073
84156,0.178923
84157,0.171208
84158,0.173856
84159,0.175961
84160,0.170107
84161,0.158107
84162,0.150788
84163,0.155247
84164,0.147211
84165,0.135442
84166,0.143811
84167,0.124425
84168,0.139079
84169,0.156127
84170,0.166715
84171,0.163758
84172,0.157073
84173,0.161244
84174,0.175526
84175,0.184836
84176,0.201462
84177,0.194613
84178,0.181052
84179,0.199041
84180,0.184869
84181,0.171864
84182,0.164922
84183,0.138582
84184,0.132761
84185,0.121777
84186,0.121433
84187,0.121872
84188,0.120676
84189,0.112827
84190,0.114546
84191,0.131004
84192,0.119741
84193,0.125239
84194,0.151483
84195,0.143078
84196,0.129056
84197,0.143617
84198,0.146694
84199,0.145824
84200,0.137295
84201,0.132351
84202,0.106459
84203,0.115734
84204,0.112827
84205,0.108981
84206,0.12238
84207,0.128391
84208,0.124977
84209,0.122293
84210,0.116177
84211,0.103066
84212,0.109054
84213,0.102282
84214,0.11491
84215,0.111102
84216,0.109808
84217,0.0946205
84218,0.0809826
84219,0.0740394
84220,0.090912
84221,0.103646
84222,0.0980166
84223,0.123127
84224,0.108388
84225,0.0988306
84226,0.119411
84227,0.106441
84228,0.0723603
84229,0.0723318
84230,0.0750328
84231,0.0856425
84232,0.0899414
84233,0.0971253
84234,0.080441
84235,0.0704298
84236,0.0751445
84237,0.0934419
84238,0.105287
84239,0.101913
84240,0.115253
84241,0.110905
84242,0.124256
84243,0.122387
84244,0.115497
84245,0.106404
84246,0.0955883
84247,0.0776382
84248,0.0898877
84249,0.0808889
84250,0.0906617
84251,0.114191
84252,0.113655
84253,0.112501
84254,0.107449
84255,0.0980707
84256,0.126569
84257,0.140512
84258,0.127268
84259,0.123971
84260,0.119408
84261,0.108466
84262,0.110945
84263,0.119453
84264,0.135302
84265,0.125941
84266,0.163222
84267,0.187484
84268,0.177982
84269,0.163572
84270,0.16908
84271,0.148187
84272,0.152569
84273,0.135485
84274,0.128211
84275,0.109621
84276,0.101971
84277,0.0946868
84278,0.0867993
84279,0.110424
84280,0.0940305
84281,0.0833522
84282,0.0870794
84283,0.0723817
84284,0.0587457
84285,0.0921945
84286,0.135063
84287,0.129807
84288,0.130398
84289,0.102087
84290,0.11071
84291,0.087949
84292,0.0844369
84293,0.0874601
84294,0.0979717
84295,0.0914108
84296,0.0826981
84297,0.0914347
84298,0.0958466
84299,0.101264
84300,0.0973483
84301,0.10872
84302,0.117223
84303,0.129344
84304,0.121175
84305,0.125352
84306,0.114823
84307,0.112478
84308,0.113591
84309,0.121465
84310,0.130893
84311,0.120054
84312,0.11333
84313,0.119032
84314,0.117275
84315,0.109423
84316,0.115073
84317,0.107139
84318,0.0981231
84319,0.107069
84320,0.113766
84321,0.0933913
84322,0.109548
84323,0.111533
84324,0.107542
84325,0.11504
84326,0.0846367
84327,0.101743
84328,0.0815077
84329,0.0795804
84330,0.0926769
84331,0.0923345
84332,0.103579
84333,0.0981178
84334,0.102712
84335,0.0897226
84336,0.0836068
84337,0.0751818
84338,0.0764629
84339,0.0766234
84340,0.0659904
84341,0.0984242
84342,0.103117
84343,0.114572
84344,0.0966849
84345,0.0854817
84346,0.0853438
84347,0.108166
84348,0.1131
84349,0.123551
84350,0.127592
84351,0.116428
84352,0.10165
84353,0.0879879
84354,0.0910435
84355,0.0964522
84356,0.0797762
84357,0.127421
84358,0.0993663
84359,0.0942426
84360,0.0982613
84361,0.104112
84362,0.126216
84363,0.106469
84364,0.105164
84365,0.0975896
84366,0.0866299
84367,0.07729
84368,0.081829
84369,0.0731893
84370,0.0716258
84371,0.107053
84372,0.114855
84373,0.116093
84374,0.102954
84375,0.101938
84376,0.0932105
84377,0.0845363
84378,0.103932
84379,0.0946203
84380,0.096952
84381,0.0900654
84382,0.114202
84383,0.0912337
84384,0.0973041
84385,0.111041
84386,0.137772
84387,0.136038
84388,0.140515
84389,0.138514
84390,0.132454
84391,0.116538
84392,0.136104
84393,0.143953
84394,0.137447
84395,0.124131
84396,0.130401
84397,0.14067
84398,0.15038
84399,0.135446
84400,0.150306
84401,0.132349
84402,0.129377
84403,0.143883
84404,0.141312
84405,0.145606
84406,0.150146
84407,0.157757
84408,0.143087
84409,0.154122
84410,0.156696
84411,0.145943
84412,0.167541
84413,0.163483
84414,0.142356
84415,0.146772
84416,0.138215
84417,0.162382
84418,0.14802
84419,0.129845
84420,0.11408
84421,0.14559
84422,0.143478
84423,0.134059
84424,0.130152
84425,0.13792
84426,0.133529
84427,0.0987201
84428,0.11167
84429,0.138875
84430,0.184637
84431,0.163897
84432,0.157915
84433,0.155975
84434,0.142957
84435,0.132444
84436,0.116003
84437,0.111452
84438,0.125379
84439,0.122111
84440,0.150521
84441,0.151204
84442,0.152479
84443,0.165825
84444,0.160656
84445,0.1499
84446,0.128885
84447,0.118244
84448,0.133761
84449,0.116534
84450,0.104747
84451,0.14582
84452,0.135153
84453,0.124666
84454,0.145536
84455,0.121529
84456,0.135338
84457,0.135219
84458,0.135775
84459,0.143355
84460,0.130992
84461,0.123279
84462,0.133639
84463,0.146456
84464,0.131891
84465,0.134599
84466,0.122752
84467,0.112343
84468,0.116783
84469,0.107602
84470,0.109171
84471,0.0931226
84472,0.0978474
84473,0.0872245
84474,0.115795
84475,0.107743
84476,0.109152
84477,0.107524
84478,0.111357
84479,0.121356
84480,0.119197
84481,0.112029
84482,0.130678
84483,0.13747
84484,0.143371
84485,0.157515
84486,0.152415
84487,0.145604
84488,0.149867
84489,0.143124
84490,0.140895
84491,0.150978
84492,0.156299
84493,0.141877
84494,0.153447
84495,0.145972
84496,0.179623
84497,0.159504
84498,0.150982
84499,0.136462
84500,0.129497
84501,0.117298
84502,0.115038
84503,0.121087
84504,0.142018
84505,0.132483
84506,0.153979
84507,0.13217
84508,0.122051
84509,0.119008
84510,0.12479
84511,0.105924
84512,0.116172
84513,0.134023
84514,0.143955
84515,0.137715
84516,0.131569
84517,0.163425
84518,0.165213
84519,0.177085
84520,0.201495
84521,0.202236
84522,0.182148
84523,0.199482
84524,0.189875
84525,0.191444
84526,0.171465
84527,0.165706
84528,0.196131
84529,0.176059
84530,0.158548
84531,0.171214
84532,0.177494
84533,0.166864
84534,0.131143
84535,0.118267
84536,0.124667
84537,0.111659
84538,0.136763
84539,0.134453
84540,0.134708
84541,0.178509
84542,0.157528
84543,0.179913
84544,0.180918
84545,0.172425
84546,0.136482
84547,0.140912
84548,0.136445
84549,0.134169
84550,0.14387
84551,0.161932
84552,0.165937
84553,0.162339
84554,0.138505
84555,0.124772
84556,0.158658
84557,0.137546
84558,0.147063
84559,0.145524
84560,0.140575
84561,0.156677
84562,0.138676
84563,0.133313
84564,0.131441
84565,0.120515
84566,0.133605
84567,0.133174
84568,0.125207
84569,0.139065
84570,0.128277
84571,0.118884
84572,0.128198
84573,0.145057
84574,0.127647
84575,0.132055
84576,0.111331
84577,0.110392
84578,0.123649
84579,0.12218
84580,0.123691
84581,0.1192
84582,0.0980153
84583,0.136706
84584,0.1321
84585,0.107395
84586,0.100319
84587,0.148832
84588,0.1331
84589,0.11098
84590,0.0883707
84591,0.0995593
84592,0.133969
84593,0.141639
84594,0.123085
84595,0.109881
84596,0.121477
84597,0.12046
84598,0.107833
84599,0.0950235
84600,0.0813979
84601,0.0816257
84602,0.0813584
84603,0.0787888
84604,0.0952343
84605,0.086871
84606,0.055035
84607,0.0725808
84608,0.0719035
84609,0.0763889
84610,0.0646884
84611,0.0760158
84612,0.0779524
84613,0.0906361
84614,0.0553172
84615,0.0465439
84616,0.0699283
84617,0.0806801
84618,0.0666575
84619,0.0506418
84620,0.0519845
84621,0.0529875
84622,0.0549452
84623,0.0679511
84624,0.0815234
84625,0.0791957
84626,0.0551832
84627,0.0668065
84628,0.0608208
84629,0.0623316
84630,0.067628
84631,0.0780891
84632,0.0689857
84633,0.0582248
84634,0.0625382
84635,0.0720748
84636,0.0733714
84637,0.0510132
84638,0.0594371
84639,0.0551238
84640,0.0662826
84641,0.0637554
84642,0.0708193
84643,0.0773116
84644,0.086083
84645,0.0870172
84646,0.0923654
84647,0.0879573
84648,0.098806
84649,0.103292
84650,0.091672
84651,0.088715
84652,0.0863251
84653,0.0872511
84654,0.0788337
84655,0.0643869
84656,0.0467581
84657,0.052964
84658,0.0606842
84659,0.0496894
84660,0.0587653
84661,0.062666
84662,0.128096
84663,0.125906
84664,0.11726
84665,0.121405
84666,0.11109
84667,0.106164
84668,0.0981454
84669,0.0859452
84670,0.0742088
84671,0.0892338
84672,0.0802953
84673,0.0617364
84674,0.0660374
84675,0.0766649
84676,0.0750565
84677,0.0782448
84678,0.0654053
84679,0.0650921
84680,0.0671794
84681,0.0738045
84682,0.0881069
84683,0.0944242
84684,0.0802446
84685,0.0853533
84686,0.0918107
84687,0.0973137
84688,0.114012
84689,0.120242
84690,0.105644
84691,0.083758
84692,0.0795007
84693,0.0776353
84694,0.0735439
84695,0.110805
84696,0.098745
84697,0.0775465
84698,0.0940637
84699,0.0892347
84700,0.0981198
84701,0.0903651
84702,0.0893522
84703,0.0916645
84704,0.0947024
84705,0.080091
84706,0.103576
84707,0.122595
84708,0.0967524
84709,0.106171
84710,0.140816
84711,0.142643
84712,0.128115
84713,0.128723
84714,0.116832
84715,0.125087
84716,0.109337
84717,0.109225
84718,0.110228
84719,0.131439
84720,0.115416
84721,0.121731
84722,0.111024
84723,0.0992787
84724,0.0792917
84725,0.110196
84726,0.113835
84727,0.157268
84728,0.17031
84729,0.170104
84730,0.169359
84731,0.150321
84732,0.15094
84733,0.146969
84734,0.138968
84735,0.14425
84736,0.14342
84737,0.152339
84738,0.146631
84739,0.141893
84740,0.139047
84741,0.138877
84742,0.129689
84743,0.132556
84744,0.130323
84745,0.125632
84746,0.111181
84747,0.110506
84748,0.112422
84749,0.103566
84750,0.0992354
84751,0.102605
84752,0.113984
84753,0.0990798
84754,0.0879022
84755,0.0848298
84756,0.0834197
84757,0.089537
84758,0.0896192
84759,0.07151
84760,0.0841786
84761,0.0960249
84762,0.0717329
84763,0.0780564
84764,0.0775794
84765,0.111882
84766,0.118302
84767,0.0853643
84768,0.0892384
84769,0.105367
84770,0.115456
84771,0.111801
84772,0.101889
84773,0.1047
84774,0.100653
84775,0.0904573
84776,0.0868866
84777,0.149599
84778,0.141885
84779,0.166994
84780,0.158032
84781,0.140015
84782,0.137981
84783,0.112066
84784,0.116602
84785,0.111509
84786,0.104938
84787,0.0941052
84788,0.0997895
84789,0.101715
84790,0.112725
84791,0.116784
84792,0.145165
84793,0.146991
84794,0.137071
84795,0.119479
84796,0.0941996
84797,0.1044
84798,0.116168
84799,0.104916
84800,0.111455
84801,0.103393
84802,0.120648
84803,0.097751
84804,0.0787339
84805,0.0775659
84806,0.0705098
84807,0.0701205
84808,0.0565395
84809,0.0526961
84810,0.0567028
84811,0.0738722
84812,0.0817838
84813,0.0747925
84814,0.0794509
84815,0.0641276
84816,0.0720982
84817,0.0988019
84818,0.0984142
84819,0.100004
84820,0.0993021
84821,0.0957142
84822,0.0794057
84823,0.0911991
84824,0.103974
84825,0.131806
84826,0.150427
84827,0.137557
84828,0.138207
84829,0.152772
84830,0.142958
84831,0.149024
84832,0.143552
84833,0.176887
84834,0.192598
84835,0.185995
84836,0.154422
84837,0.142087
84838,0.133941
84839,0.128416
84840,0.131567
84841,0.138049
84842,0.127688
84843,0.138512
84844,0.117935
84845,0.12115
84846,0.133634
84847,0.137449
84848,0.117604
84849,0.127499
84850,0.12842
84851,0.118502
84852,0.121485
84853,0.103868
84854,0.109995
84855,0.0986606
84856,0.0974155
84857,0.109749
84858,0.117631
84859,0.119481
84860,0.128129
84861,0.151068
84862,0.165554
84863,0.180449
84864,0.168471
84865,0.16145
84866,0.141629
84867,0.14179
84868,0.152133
84869,0.134388
84870,0.125299
84871,0.120121
84872,0.150191
84873,0.155154
84874,0.151022
84875,0.158072
84876,0.179419
84877,0.175602
84878,0.171026
84879,0.149898
84880,0.13556
84881,0.139555
84882,0.12462
84883,0.10957
84884,0.132256
84885,0.125591
84886,0.122034
84887,0.13569
84888,0.117542
84889,0.147478
84890,0.147695
84891,0.147722
84892,0.126433
84893,0.129125
84894,0.146137
84895,0.148792
84896,0.155453
84897,0.195278
84898,0.185479
84899,0.20461
84900,0.222914
84901,0.232818
84902,0.218378
84903,0.23622
84904,0.233847
84905,0.246626
84906,0.223301
84907,0.257627
84908,0.236013
84909,0.224574
84910,0.212077
84911,0.192872
84912,0.197283
84913,0.194805
84914,0.2049
84915,0.227178
84916,0.218217
84917,0.221134
84918,0.237141
84919,0.215228
84920,0.223121
84921,0.217942
84922,0.221648
84923,0.231139
84924,0.231777
84925,0.22318
84926,0.252512
84927,0.228514
84928,0.238579
84929,0.262008
84930,0.318291
84931,0.33029
84932,0.343279
84933,0.336595
84934,0.316859
84935,0.320342
84936,0.316364
84937,0.307044
84938,0.294396
84939,0.311336
84940,0.32664
84941,0.314063
84942,0.290817
84943,0.286118
84944,0.249636
84945,0.233231
84946,0.260862
84947,0.265944
84948,0.278993
84949,0.278112
84950,0.275454
84951,0.266333
84952,0.267113
84953,0.267227
84954,0.248655
84955,0.25088
84956,0.233826
84957,0.201682
84958,0.195988
84959,0.185326
84960,0.179537
84961,0.169829
84962,0.197298
84963,0.189012
84964,0.205717
84965,0.212584
84966,0.201902
84967,0.209233
84968,0.208552
84969,0.211351
84970,0.193046
84971,0.202285
84972,0.228993
84973,0.236949
84974,0.219493
84975,0.206508
84976,0.211798
84977,0.1991
84978,0.220009
84979,0.205487
84980,0.194633
84981,0.168471
84982,0.17339
84983,0.180272
84984,0.179393
84985,0.178995
84986,0.173444
84987,0.167969
84988,0.181048
84989,0.185115
84990,0.165725
84991,0.157624
84992,0.131128
84993,0.127831
84994,0.139017
84995,0.163425
84996,0.149609
84997,0.12053
84998,0.130284
84999,0.124384
85000,0.127752
85001,0.111441
85002,0.117121
85003,0.118092
85004,0.122967
85005,0.129111
85006,0.158578
85007,0.150885
85008,0.135111
85009,0.126724
85010,0.124057
85011,0.119387
85012,0.123035
85013,0.108552
85014,0.106144
85015,0.09701
85016,0.0850024
85017,0.0964275
85018,0.0957377
85019,0.0976762
85020,0.114191
85021,0.0967389
85022,0.0852044
85023,0.0819199
85024,0.0793971
85025,0.0658647
85026,0.0776947
85027,0.0804491
85028,0.0846968
85029,0.0975737
85030,0.0670863
85031,0.0813905
85032,0.0788558
85033,0.0868679
85034,0.0940831
85035,0.0880165
85036,0.0807745
85037,0.0697548
85038,0.0737294
85039,0.0774689
85040,0.0979987
85041,0.141282
85042,0.15085
85043,0.172326
85044,0.170159
85045,0.140398
85046,0.148624
85047,0.146025
85048,0.146838
85049,0.13051
85050,0.120386
85051,0.126423
85052,0.107924
85053,0.112376
85054,0.10885
85055,0.105272
85056,0.0951739
85057,0.0889338
85058,0.0884874
85059,0.094188
85060,0.105166
85061,0.119233
85062,0.114101
85063,0.108015
85064,0.0905026
85065,0.0946248
85066,0.0992727
85067,0.119509
85068,0.12371
85069,0.103439
85070,0.0957477
85071,0.103745
85072,0.0760948
85073,0.0681991
85074,0.0801796
85075,0.117178
85076,0.0980281
85077,0.0911489
85078,0.0813396
85079,0.0752159
85080,0.0707383
85081,0.0756997
85082,0.0922598
85083,0.0859509
85084,0.0827455
85085,0.11453
85086,0.113903
85087,0.12679
85088,0.139124
85089,0.137785
85090,0.138231
85091,0.157306
85092,0.164466
85093,0.175888
85094,0.176298
85095,0.173872
85096,0.170455
85097,0.172306
85098,0.175385
85099,0.162278
85100,0.173317
85101,0.164416
85102,0.156847
85103,0.141534
85104,0.154227
85105,0.167552
85106,0.145803
85107,0.145693
85108,0.130657
85109,0.118779
85110,0.120991
85111,0.111065
85112,0.112317
85113,0.107557
85114,0.10695
85115,0.0982105
85116,0.101446
85117,0.0936268
85118,0.0808752
85119,0.0791577
85120,0.0815922
85121,0.0756467
85122,0.0733168
85123,0.0808395
85124,0.0791068
85125,0.100501
85126,0.101084
85127,0.086667
85128,0.0924181
85129,0.0916114
85130,0.0946286
85131,0.101073
85132,0.0935778
85133,0.110554
85134,0.118402
85135,0.0983086
85136,0.0880103
85137,0.0948815
85138,0.0985489
85139,0.0885482
85140,0.0886677
85141,0.0780646
85142,0.076493
85143,0.0768248
85144,0.0924165
85145,0.0830422
85146,0.0855355
85147,0.0889266
85148,0.0925664
85149,0.0691218
85150,0.0884396
85151,0.0948911
85152,0.0949994
85153,0.0929451
85154,0.0849196
85155,0.11166
85156,0.103463
85157,0.0917424
85158,0.0838537
85159,0.0804643
85160,0.0809291
85161,0.089528
85162,0.0634128
85163,0.0545
85164,0.0822551
85165,0.101342
85166,0.0988212
85167,0.0996237
85168,0.0993128
85169,0.103749
85170,0.097401
85171,0.0923897
85172,0.0961839
85173,0.0936671
85174,0.0856275
85175,0.0800684
85176,0.0778952
85177,0.0829675
85178,0.100743
85179,0.0900522
85180,0.13294
85181,0.133639
85182,0.107864
85183,0.134387
85184,0.113686
85185,0.105656
85186,0.095143
85187,0.120012
85188,0.128171
85189,0.139197
85190,0.130468
85191,0.128349
85192,0.104237
85193,0.0925648
85194,0.104059
85195,0.107959
85196,0.0945391
85197,0.0848394
85198,0.100235
85199,0.0812377
85200,0.102333
85201,0.107694
85202,0.114417
85203,0.119336
85204,0.122478
85205,0.126762
85206,0.128371
85207,0.110179
85208,0.0964172
85209,0.0996985
85210,0.114927
85211,0.126468
85212,0.137659
85213,0.121723
85214,0.144863
85215,0.135358
85216,0.133315
85217,0.136527
85218,0.141114
85219,0.135497
85220,0.136472
85221,0.138257
85222,0.151564
85223,0.14239
85224,0.173106
85225,0.170514
85226,0.172304
85227,0.165409
85228,0.157028
85229,0.150883
85230,0.139697
85231,0.192145
85232,0.183416
85233,0.166659
85234,0.159594
85235,0.18549
85236,0.167854
85237,0.143186
85238,0.15285
85239,0.148212
85240,0.150406
85241,0.137936
85242,0.123079
85243,0.1523
85244,0.15873
85245,0.15676
85246,0.160963
85247,0.148713
85248,0.132318
85249,0.110828
85250,0.13458
85251,0.13136
85252,0.110302
85253,0.0930429
85254,0.104003
85255,0.132079
85256,0.122603
85257,0.135226
85258,0.135661
85259,0.13147
85260,0.108764
85261,0.1352
85262,0.122732
85263,0.148153
85264,0.123209
85265,0.117553
85266,0.13206
85267,0.105794
85268,0.0983715
85269,0.0994551
85270,0.106361
85271,0.0975724
85272,0.112382
85273,0.12021
85274,0.118737
85275,0.144824
85276,0.15956
85277,0.153077
85278,0.155758
85279,0.159059
85280,0.158707
85281,0.157988
85282,0.162932
85283,0.142101
85284,0.155516
85285,0.177631
85286,0.179514
85287,0.164171
85288,0.158279
85289,0.12573
85290,0.14123
85291,0.129502
85292,0.121631
85293,0.142257
85294,0.131254
85295,0.126474
85296,0.135623
85297,0.141453
85298,0.147526
85299,0.144419
85300,0.148308
85301,0.159191
85302,0.152861
85303,0.160529
85304,0.126277
85305,0.109116
85306,0.11764
85307,0.114067
85308,0.113882
85309,0.104568
85310,0.108291
85311,0.11449
85312,0.133914
85313,0.109617
85314,0.138407
85315,0.156861
85316,0.182699
85317,0.178593
85318,0.183414
85319,0.189488
85320,0.176767
85321,0.16073
85322,0.150925
85323,0.140305
85324,0.143007
85325,0.127321
85326,0.131675
85327,0.135808
85328,0.16728
85329,0.139982
85330,0.136551
85331,0.141916
85332,0.160776
85333,0.14997
85334,0.136141
85335,0.139646
85336,0.134538
85337,0.137759
85338,0.151723
85339,0.135033
85340,0.119143
85341,0.131995
85342,0.12223
85343,0.11573
85344,0.107835
85345,0.10035
85346,0.113785
85347,0.104221
85348,0.0935836
85349,0.0947992
85350,0.0959033
85351,0.0838117
85352,0.0966239
85353,0.095677
85354,0.111323
85355,0.0990973
85356,0.0845
85357,0.0942384
85358,0.102014
85359,0.098888
85360,0.0758794
85361,0.0504769
85362,0.0931836
85363,0.0798804
85364,0.0782715
85365,0.0934826
85366,0.119638
85367,0.120544
85368,0.121797
85369,0.106382
85370,0.111552
85371,0.107791
85372,0.114635
85373,0.0837382
85374,0.105046
85375,0.0960905
85376,0.0884017
85377,0.0796222
85378,0.0847964
85379,0.0811487
85380,0.10162
85381,0.0896759
85382,0.0796408
85383,0.0845724
85384,0.0981575
85385,0.10425
85386,0.116608
85387,0.118881
85388,0.13677
85389,0.128027
85390,0.134614
85391,0.133169
85392,0.132569
85393,0.121919
85394,0.114917
85395,0.0993009
85396,0.0833715
85397,0.093534
85398,0.115445
85399,0.111055
85400,0.136106
85401,0.133197
85402,0.125363
85403,0.136251
85404,0.15035
85405,0.126272
85406,0.150692
85407,0.17033
85408,0.171849
85409,0.177836
85410,0.156315
85411,0.187967
85412,0.211037
85413,0.187454
85414,0.187874
85415,0.164994
85416,0.141217
85417,0.159494
85418,0.163276
85419,0.154101
85420,0.121952
85421,0.116742
85422,0.134964
